fecha,tienda_id,sku,unidades,venta_neta_mxn,descuento_mxn,canal
2026-08-18,T03,SKU-1066,3,117.00,0.00,Piso
2026-08-18,T03,SKU-1067,1,88.00,0.00,Piso
2026-08-18,T03,SKU-1068,3,108.00,0.00,Piso
2026-08-18,T03,SKU-1069,6,252.00,0.00,Piso
2026-08-18,T03,SKU-1070,4,232.00,0.00,Piso
2026-08-18,T03,SKU-1071,10,460.00,0.00,Piso
2026-08-18,T03,SKU-1072,4,116.00,0.00,Piso
2026-08-18,T03,SKU-1073,8,168.00,0.00,Piso
2026-08-18,T03,SKU-1074,7,182.00,0.00,Piso
2026-08-18,T03,SKU-1076,12,408.00,0.00,Piso
2026-08-18,T03,SKU-1077,12,456.00,0.00,Piso
2026-08-18,T03,SKU-1078,21,420.00,0.00,Piso
2026-08-18,T03,SKU-1080,7,266.00,0.00,Piso
2026-08-18,T03,SKU-1081,5,85.00,0.00,Piso
2026-08-18,T03,SKU-1082,9,288.00,0.00,Piso
2026-08-18,T03,SKU-1083,2,60.00,0.00,Piso
2026-08-18,T03,SKU-1084,8,192.00,0.00,Piso
2026-08-18,T03,SKU-1085,3,66.00,0.00,Piso
2026-08-18,T03,SKU-1086,3,354.00,0.00,Piso
2026-08-18,T03,SKU-1087,2,264.00,0.00,Piso
2026-08-18,T03,SKU-1089,1,385.00,0.00,Piso
2026-08-18,T03,SKU-1090,7,273.00,0.00,Piso
2026-08-18,T03,SKU-1091,5,70.00,0.00,Piso
2026-08-18,T03,SKU-1092,2,72.00,0.00,Piso
2026-08-18,T03,SKU-1093,3,84.00,0.00,Piso
2026-08-18,T03,SKU-1095,7,294.00,0.00,Piso
2026-08-18,T03,SKU-1097,3,144.00,0.00,Piso
2026-08-18,T03,SKU-1098,7,154.00,0.00,Piso
2026-08-18,T03,SKU-1101,4,76.00,0.00,Piso
2026-08-18,T03,SKU-1102,3,294.00,0.00,Piso
2026-08-18,T03,SKU-1103,1,42.00,0.00,Piso
2026-08-18,T03,SKU-1104,1,46.00,0.00,Piso
2026-08-18,T03,SKU-1105,5,160.00,0.00,Piso
2026-08-18,T03,SKU-1107,2,36.00,0.00,Piso
2026-08-18,T03,SKU-1109,5,390.00,0.00,Piso
2026-08-18,T03,SKU-1111,8,312.00,0.00,Piso
2026-08-18,T03,SKU-1112,2,61.54,6.46,Piso
2026-08-18,T03,SKU-1113,2,84.00,0.00,Piso
2026-08-18,T03,SKU-1114,4,224.00,0.00,Piso
2026-08-18,T03,SKU-1115,1,48.00,0.00,Piso
2026-08-18,T03,SKU-1117,4,144.00,0.00,Piso
2026-08-18,T03,SKU-1119,1,32.00,0.00,Piso
2026-08-18,T03,SKU-1120,1,145.00,0.00,Piso
2026-08-18,T03,SKU-1121,23,655.50,0.00,Piso
2026-08-18,T04,SKU-1002,15,435.00,0.00,Piso
2026-08-18,T04,SKU-1003,9,256.50,0.00,Piso
2026-08-18,T04,SKU-1004,4,184.00,0.00,Piso
2026-08-18,T04,SKU-1005,13,162.50,0.00,Piso
2026-08-18,T04,SKU-1006,7,546.00,0.00,Piso
2026-08-18,T04,SKU-1008,2,128.00,0.00,Piso
2026-08-18,T04,SKU-1009,5,140.28,49.72,Piso
2026-08-18,T04,SKU-1011,9,441.00,0.00,Piso
2026-08-18,T04,SKU-1013,17,59.50,0.00,Piso
2026-08-18,T04,SKU-1014,10,140.00,0.00,Piso
2026-08-18,T04,SKU-1015,5,80.00,0.00,Piso
2026-08-18,T04,SKU-1016,4,168.00,0.00,Piso
2026-08-18,T04,SKU-1017,10,240.00,0.00,Piso
2026-08-18,T04,SKU-1018,10,440.00,0.00,Piso
2026-08-18,T04,SKU-1019,8,288.00,0.00,Piso
2026-08-18,T04,SKU-1022,3,96.00,0.00,Piso
2026-08-18,T04,SKU-1023,7,973.00,0.00,Piso
2026-08-18,T04,SKU-1024,5,345.00,0.00,Piso
2026-08-18,T04,SKU-1025,2,438.00,0.00,Piso
2026-08-18,T04,SKU-1026,5,875.00,0.00,Piso
2026-08-18,T04,SKU-1027,2,183.12,74.88,Piso
2026-08-18,T04,SKU-1029,6,288.00,0.00,Piso
2026-08-18,T04,SKU-1030,6,312.00,0.00,Piso
2026-08-18,T04,SKU-1031,1,98.00,0.00,Piso
2026-08-18,T04,SKU-1032,2,230.00,0.00,Piso
2026-08-18,T04,SKU-1033,10,220.00,0.00,Piso
2026-08-18,T04,SKU-1034,7,343.00,0.00,Piso
2026-08-18,T04,SKU-1035,10,680.00,0.00,Piso
2026-08-18,T04,SKU-1036,12,384.00,0.00,Piso
2026-08-18,T04,SKU-1038,3,165.00,0.00,Piso
2026-08-18,T04,SKU-1039,15,435.00,0.00,Piso
2026-08-18,T04,SKU-1040,12,312.00,0.00,Piso
2026-08-18,T04,SKU-1041,7,217.00,0.00,Piso
2026-08-18,T04,SKU-1043,6,144.00,0.00,Piso
2026-08-18,T04,SKU-1044,5,90.00,0.00,Piso
2026-08-18,T04,SKU-1045,10,320.00,0.00,Piso
2026-08-18,T04,SKU-1047,3,126.00,0.00,Piso
2026-08-18,T04,SKU-1048,4,136.00,0.00,Piso
2026-08-18,T04,SKU-1050,8,368.00,0.00,Piso
2026-08-18,T04,SKU-1051,2,56.00,0.00,Piso
2026-08-18,T04,SKU-1052,7,175.00,0.00,Piso
2026-08-18,T04,SKU-1053,4,48.00,0.00,Piso
2026-08-18,T04,SKU-1055,8,192.00,0.00,Piso
2026-08-18,T04,SKU-1056,3,108.00,0.00,Piso
2026-08-18,T04,SKU-1057,5,135.00,0.00,Piso
2026-08-18,T04,SKU-1058,13,169.00,0.00,Piso
2026-08-18,T04,SKU-1059,3,114.00,0.00,Piso
2026-08-18,T04,SKU-1060,5,245.00,0.00,Piso
2026-08-18,T04,SKU-1061,4,132.00,0.00,Piso
2026-08-18,T04,SKU-1062,12,1428.00,0.00,Piso
2026-08-18,T04,SKU-1063,3,435.00,0.00,Piso
2026-08-18,T04,SKU-1064,2,144.00,0.00,Piso
2026-08-18,T04,SKU-1065,5,145.00,0.00,Piso
2026-08-18,T04,SKU-1066,3,117.00,0.00,Piso
2026-08-18,T04,SKU-1068,2,72.00,0.00,Piso
2026-08-18,T04,SKU-1069,5,210.00,0.00,Piso
2026-08-18,T04,SKU-1071,11,506.00,0.00,Piso
2026-08-18,T04,SKU-1072,6,174.00,0.00,Piso
2026-08-18,T04,SKU-1073,3,63.00,0.00,Piso
2026-08-18,T04,SKU-1074,7,182.00,0.00,Piso
2026-08-18,T04,SKU-1076,9,306.00,0.00,Piso
2026-08-18,T04,SKU-1077,14,532.00,0.00,Piso
2026-08-18,T04,SKU-1078,13,260.00,0.00,Piso
2026-08-18,T04,SKU-1080,4,152.00,0.00,Piso
2026-08-18,T04,SKU-1081,8,136.00,0.00,Piso
2026-08-18,T04,SKU-1082,2,64.00,0.00,Piso
2026-08-18,T04,SKU-1083,3,90.00,0.00,Piso
2026-08-18,T04,SKU-1084,5,120.00,0.00,Piso
2026-08-18,T04,SKU-1085,3,66.00,0.00,Piso
2026-08-18,T04,SKU-1088,4,756.00,0.00,Piso
2026-08-18,T04,SKU-1090,10,390.00,0.00,Piso
2026-08-18,T04,SKU-1091,11,154.00,0.00,Piso
2026-08-18,T04,SKU-1092,4,144.00,0.00,Piso
2026-08-18,T04,SKU-1093,4,112.00,0.00,Piso
2026-08-18,T04,SKU-1094,2,84.00,0.00,Piso
2026-08-18,T04,SKU-1095,5,210.00,0.00,Piso
2026-08-18,T04,SKU-1096,5,645.00,0.00,Piso
2026-08-18,T04,SKU-1097,3,144.00,0.00,Piso
2026-08-18,T04,SKU-1098,5,110.00,0.00,Piso
2026-08-18,T04,SKU-1100,4,136.00,0.00,Piso
2026-08-18,T04,SKU-1101,3,57.00,0.00,Piso
2026-08-18,T04,SKU-1102,3,294.00,0.00,Piso
2026-08-18,T04,SKU-1103,3,126.00,0.00,Piso
2026-08-18,T04,SKU-1104,2,92.00,0.00,Piso
2026-08-18,T04,SKU-1106,3,204.00,0.00,Piso
2026-08-18,T04,SKU-1109,5,390.00,0.00,Piso
2026-08-18,T04,SKU-1110,1,78.00,0.00,Piso
2026-08-18,T04,SKU-1111,3,117.00,0.00,Piso
2026-08-18,T04,SKU-1112,5,170.00,0.00,Piso
2026-08-18,T04,SKU-1114,5,280.00,0.00,Piso
2026-08-18,T04,SKU-1115,4,192.00,0.00,Piso
2026-08-18,T04,SKU-1116,3,252.00,0.00,Piso
2026-08-18,T04,SKU-1117,2,72.00,0.00,Piso
2026-08-18,T04,SKU-1118,2,518.00,0.00,Piso
2026-08-18,T04,SKU-1119,2,64.00,0.00,Piso
2026-08-18,T04,SKU-1120,1,145.00,0.00,Piso
2026-08-18,T04,SKU-1121,17,484.50,0.00,Piso
2026-08-19,T01,SKU-1002,1,29.00,0.00,Ecommerce
2026-08-19,T01,SKU-1002,19,449.62,101.38,Piso
2026-08-19,T01,SKU-1004,11,506.00,0.00,Piso
2026-08-19,T01,SKU-1005,6,75.00,0.00,Ecommerce
2026-08-19,T01,SKU-1005,26,325.00,0.00,Piso
2026-08-19,T01,SKU-1006,9,702.00,0.00,Piso
2026-08-19,T01,SKU-1007,8,736.00,0.00,Piso
2026-08-19,T01,SKU-1009,13,494.00,0.00,Piso
2026-08-19,T01,SKU-1010,7,168.00,0.00,Piso
2026-08-19,T01,SKU-1011,2,98.00,0.00,Ecommerce
2026-08-19,T01,SKU-1011,38,1862.00,0.00,Piso
2026-08-19,T01,SKU-1012,13,676.00,0.00,Piso
2026-08-19,T01,SKU-1013,5,17.50,0.00,Ecommerce
2026-08-19,T01,SKU-1013,53,185.50,0.00,Piso
2026-08-19,T01,SKU-1014,5,70.00,0.00,Ecommerce
2026-08-19,T01,SKU-1015,21,336.00,0.00,Piso
2026-08-19,T01,SKU-1016,11,462.00,0.00,Piso
2026-08-19,T01,SKU-1017,4,96.00,0.00,Ecommerce
2026-08-19,T01,SKU-1017,23,552.00,0.00,Piso
2026-08-19,T01,SKU-1018,19,836.00,0.00,Piso
2026-08-19,T01,SKU-1019,15,540.00,0.00,Piso
2026-08-19,T01,SKU-1020,9,162.00,0.00,Piso
2026-08-19,T01,SKU-1022,13,416.00,0.00,Piso
2026-08-19,T01,SKU-1023,21,2919.00,0.00,Piso
2026-08-19,T01,SKU-1024,9,621.00,0.00,Piso
2026-08-19,T01,SKU-1025,8,1752.00,0.00,Piso
2026-08-19,T01,SKU-1026,11,1925.00,0.00,Piso
2026-08-19,T01,SKU-1027,8,1032.00,0.00,Piso
2026-08-19,T01,SKU-1028,8,1192.00,0.00,Piso
2026-08-19,T01,SKU-1029,15,720.00,0.00,Piso
2026-08-19,T01,SKU-1030,10,520.00,0.00,Piso
2026-08-19,T01,SKU-1032,5,575.00,0.00,Piso
2026-08-19,T01,SKU-1033,3,66.00,0.00,Ecommerce
2026-08-19,T01,SKU-1033,41,902.00,0.00,Piso
2026-08-19,T01,SKU-1034,23,951.37,175.63,Piso
2026-08-19,T01,SKU-1035,3,204.00,0.00,Ecommerce
2026-08-19,T01,SKU-1035,31,2108.00,0.00,Piso
2026-08-19,T01,SKU-1036,2,64.00,0.00,Ecommerce
2026-08-19,T01,SKU-1037,15,285.00,0.00,Piso
2026-08-19,T01,SKU-1038,6,330.00,0.00,Piso
2026-08-19,T01,SKU-1039,3,87.00,0.00,Ecommerce
2026-08-19,T01,SKU-1039,32,928.00,0.00,Piso
2026-08-19,T01,SKU-1040,4,104.00,0.00,Ecommerce
2026-08-19,T01,SKU-1040,20,520.00,0.00,Piso
2026-08-19,T01,SKU-1041,1,31.00,0.00,Ecommerce
2026-08-19,T01,SKU-1041,17,527.00,0.00,Piso
2026-08-19,T01,SKU-1042,12,540.00,0.00,Piso
2026-08-19,T01,SKU-1043,10,200.21,39.79,Piso
2026-08-19,T01,SKU-1044,19,342.00,0.00,Piso
2026-08-19,T01,SKU-1046,9,396.00,0.00,Piso
2026-08-19,T01,SKU-1047,9,378.00,0.00,Piso
2026-08-19,T01,SKU-1048,15,510.00,0.00,Piso
2026-08-19,T01,SKU-1049,5,70.00,0.00,Piso
2026-08-19,T01,SKU-1050,22,1012.00,0.00,Piso
2026-08-19,T01,SKU-1051,14,392.00,0.00,Piso
2026-08-19,T01,SKU-1052,12,300.00,0.00,Piso
2026-08-19,T01,SKU-1053,6,72.00,0.00,Ecommerce
2026-08-19,T01,SKU-1053,29,318.67,29.33,Piso
2026-08-19,T01,SKU-1054,19,209.00,0.00,Piso
2026-08-19,T01,SKU-1055,3,72.00,0.00,Ecommerce
2026-08-19,T01,SKU-1055,31,744.00,0.00,Piso
2026-08-19,T01,SKU-1055,-1,-24.00,0.00,Piso
2026-08-19,T01,SKU-1056,2,72.00,0.00,Piso
2026-08-19,T01,SKU-1058,20,260.00,0.00,Piso
2026-08-19,T01,SKU-1059,13,494.00,0.00,Piso
2026-08-19,T01,SKU-1060,17,833.00,0.00,Piso
2026-08-19,T01,SKU-1061,7,231.00,0.00,Piso
2026-08-19,T01,SKU-1062,12,1428.00,0.00,Piso
2026-08-19,T01,SKU-1063,1,145.00,0.00,Piso
2026-08-19,T01,SKU-1064,11,792.00,0.00,Piso
2026-08-19,T01,SKU-1065,6,174.00,0.00,Piso
2026-08-19,T01,SKU-1066,5,195.00,0.00,Piso
2026-08-19,T01,SKU-1068,4,144.00,0.00,Piso
2026-08-19,T01,SKU-1069,5,210.00,0.00,Piso
2026-08-19,T01,SKU-1070,12,696.00,0.00,Piso
2026-08-19,T01,SKU-1071,28,1288.00,0.00,Piso
2026-08-19,T01,SKU-1072,9,261.00,0.00,Piso
2026-08-19,T01,SKU-1074,17,442.00,0.00,Piso
2026-08-19,T01,SKU-1075,6,90.00,0.00,Ecommerce
2026-08-19,T01,SKU-1075,34,510.00,0.00,Piso
2026-08-19,T01,SKU-1076,19,646.00,0.00,Piso
2026-08-19,T01,SKU-1076,-2,-68.00,0.00,Piso
2026-08-19,T01,SKU-1077,3,114.00,0.00,Ecommerce
2026-08-19,T01,SKU-1077,38,1444.00,0.00,Piso
2026-08-19,T01,SKU-1078,3,60.00,0.00,Ecommerce
2026-08-19,T01,SKU-1078,37,740.00,0.00,Piso
2026-08-19,T01,SKU-1080,7,266.00,0.00,Piso
2026-08-19,T01,SKU-1081,15,255.00,0.00,Piso
2026-08-19,T01,SKU-1082,18,576.00,0.00,Piso
2026-08-19,T01,SKU-1083,5,150.00,0.00,Piso
2026-08-19,T01,SKU-1084,14,336.00,0.00,Piso
2026-08-19,T01,SKU-1087,5,660.00,0.00,Piso
2026-08-19,T01,SKU-1088,6,1134.00,0.00,Piso
2026-08-19,T01,SKU-1089,1,385.00,0.00,Piso
2026-08-19,T01,SKU-1090,16,624.00,0.00,Piso
2026-08-19,T01,SKU-1091,23,322.00,0.00,Piso
2026-08-19,T01,SKU-1093,2,56.00,0.00,Piso
2026-08-19,T01,SKU-1094,1,42.00,0.00,Piso
2026-08-19,T01,SKU-1095,13,546.00,0.00,Piso
2026-08-19,T01,SKU-1096,5,645.00,0.00,Piso
2026-08-19,T01,SKU-1097,9,432.00,0.00,Piso
2026-08-19,T01,SKU-1098,14,308.00,0.00,Piso
2026-08-19,T01,SKU-1099,13,468.00,0.00,Piso
2026-08-19,T01,SKU-1100,6,204.00,0.00,Piso
2026-08-19,T01,SKU-1101,6,114.00,0.00,Piso
2026-08-19,T01,SKU-1102,18,1764.00,0.00,Piso
2026-08-19,T01,SKU-1104,11,506.00,0.00,Piso
2026-08-19,T01,SKU-1105,17,544.00,0.00,Piso
2026-08-19,T01,SKU-1106,3,204.00,0.00,Piso
2026-08-19,T01,SKU-1107,9,162.00,0.00,Piso
2026-08-19,T01,SKU-1108,3,135.00,0.00,Piso
2026-08-19,T01,SKU-1109,8,624.00,0.00,Piso
2026-08-19,T01,SKU-1109,-1,-78.00,0.00,Piso
2026-08-19,T01,SKU-1110,3,234.00,0.00,Piso
2026-08-19,T01,SKU-1112,13,442.00,0.00,Piso
2026-08-19,T01,SKU-1113,4,168.00,0.00,Piso
2026-08-19,T01,SKU-1114,8,448.00,0.00,Piso
2026-08-19,T01,SKU-1115,10,480.00,0.00,Piso
2026-08-19,T01,SKU-1116,4,336.00,0.00,Piso
2026-08-19,T01,SKU-1117,11,396.00,0.00,Piso
2026-08-19,T01,SKU-1118,3,777.00,0.00,Piso
2026-08-19,T01,SKU-1119,6,192.00,0.00,Piso
2026-08-19,T01,SKU-1120,5,725.00,0.00,Piso
2026-08-19,T01,SKU-1121,7,199.50,0.00,Ecommerce
2026-08-19,T02,SKU-1002,1,29.00,0.00,Ecommerce
2026-08-19,T02,SKU-1003,16,456.00,0.00,Piso
2026-08-19,T02,SKU-1004,9,328.29,85.71,Piso
2026-08-19,T02,SKU-1005,2,25.00,0.00,Ecommerce
2026-08-19,T02,SKU-1006,5,390.00,0.00,Piso
2026-08-19,T02,SKU-1007,6,552.00,0.00,Piso
2026-08-19,T02,SKU-1008,4,256.00,0.00,Piso
2026-08-19,T02,SKU-1009,15,570.00,0.00,Piso
2026-08-19,T02,SKU-1010,12,288.00,0.00,Piso
2026-08-19,T02,SKU-1011,2,98.00,0.00,Ecommerce
2026-08-19,T02,SKU-1011,26,1274.00,0.00,Piso
2026-08-19,T02,SKU-1012,5,260.00,0.00,Piso
2026-08-19,T02,SKU-1013,10,35.00,0.00,Ecommerce
2026-08-19,T02,SKU-1013,46,161.00,0.00,Piso
2026-08-19,T02,SKU-1014,2,28.00,0.00,Ecommerce
2026-08-19,T02,SKU-1015,12,159.13,32.87,Piso
2026-08-19,T02,SKU-1016,9,378.00,0.00,Piso
2026-08-19,T02,SKU-1017,2,48.00,0.00,Ecommerce
2026-08-19,T02,SKU-1017,32,768.00,0.00,Piso
2026-08-19,T02,SKU-1018,17,748.00,0.00,Piso
2026-08-19,T02,SKU-1019,11,396.00,0.00,Piso
2026-08-19,T02,SKU-1021,2,44.00,0.00,Piso
2026-08-19,T02,SKU-1022,9,288.00,0.00,Piso
2026-08-19,T02,SKU-1023,12,1668.00,0.00,Piso
2026-08-19,T02,SKU-1024,13,897.00,0.00,Piso
2026-08-19,T02,SKU-1025,14,3066.00,0.00,Piso
2026-08-19,T02,SKU-1026,12,2100.00,0.00,Piso
2026-08-19,T02,SKU-1028,3,447.00,0.00,Piso
2026-08-19,T02,SKU-1029,12,576.00,0.00,Piso
2026-08-19,T02,SKU-1030,17,884.00,0.00,Piso
2026-08-19,T02,SKU-1031,3,294.00,0.00,Piso
2026-08-19,T02,SKU-1033,4,88.00,0.00,Ecommerce
2026-08-19,T02,SKU-1033,35,770.00,0.00,Piso
2026-08-19,T02,SKU-1036,6,192.00,0.00,Ecommerce
2026-08-19,T02,SKU-1036,18,576.00,0.00,Piso
2026-08-19,T02,SKU-1037,18,342.00,0.00,Piso
2026-08-19,T02,SKU-1038,7,385.00,0.00,Piso
2026-08-19,T02,SKU-1039,4,116.00,0.00,Ecommerce
2026-08-19,T02,SKU-1039,26,754.00,0.00,Piso
2026-08-19,T02,SKU-1040,6,156.00,0.00,Ecommerce
2026-08-19,T02,SKU-1040,17,442.00,0.00,Piso
2026-08-19,T02,SKU-1041,5,155.00,0.00,Ecommerce
2026-08-19,T02,SKU-1041,13,403.00,0.00,Piso
2026-08-19,T02,SKU-1042,8,360.00,0.00,Piso
2026-08-19,T02,SKU-1043,10,240.00,0.00,Piso
2026-08-19,T02,SKU-1044,21,378.00,0.00,Piso
2026-08-19,T02,SKU-1047,8,336.00,0.00,Piso
2026-08-19,T02,SKU-1048,13,442.00,0.00,Piso
2026-08-19,T02,SKU-1049,9,126.00,0.00,Piso
2026-08-19,T02,SKU-1051,2,56.00,0.00,Piso
2026-08-19,T02,SKU-1052,11,275.00,0.00,Piso
2026-08-19,T02,SKU-1052,-3,-75.00,0.00,Piso
2026-08-19,T02,SKU-1053,3,36.00,0.00,Ecommerce
2026-08-19,T02,SKU-1053,20,240.00,0.00,Piso
2026-08-19,T02,SKU-1054,15,165.00,0.00,Piso
2026-08-19,T02,SKU-1055,3,72.00,0.00,Ecommerce
2026-08-19,T02,SKU-1055,17,408.00,0.00,Piso
2026-08-19,T02,SKU-1057,6,148.01,13.99,Piso
2026-08-19,T02,SKU-1058,19,247.00,0.00,Piso
2026-08-19,T02,SKU-1059,9,342.00,0.00,Piso
2026-08-19,T02,SKU-1060,11,539.00,0.00,Piso
2026-08-19,T02,SKU-1061,10,330.00,0.00,Piso
2026-08-19,T02,SKU-1062,6,714.00,0.00,Piso
2026-08-19,T02,SKU-1063,6,870.00,0.00,Piso
2026-08-19,T02,SKU-1066,4,156.00,0.00,Piso
2026-08-19,T02,SKU-1067,4,352.00,0.00,Piso
2026-08-19,T02,SKU-1068,13,468.00,0.00,Piso
2026-08-19,T02,SKU-1069,12,504.00,0.00,Piso
2026-08-19,T02,SKU-1070,6,348.00,0.00,Piso
2026-08-19,T02,SKU-1072,11,319.00,0.00,Piso
2026-08-19,T02,SKU-1073,13,273.00,0.00,Piso
2026-08-19,T02,SKU-1074,9,234.00,0.00,Piso
2026-08-19,T02,SKU-1075,3,45.00,0.00,Ecommerce
2026-08-19,T02,SKU-1076,18,554.17,57.83,Piso
2026-08-19,T02,SKU-1077,3,114.00,0.00,Ecommerce
2026-08-19,T02,SKU-1077,32,1216.00,0.00,Piso
2026-08-19,T02,SKU-1077,-2,-76.00,0.00,Piso
2026-08-19,T02,SKU-1078,7,140.00,0.00,Ecommerce
2026-08-19,T02,SKU-1078,40,800.00,0.00,Piso
2026-08-19,T02,SKU-1079,20,631.45,48.55,Piso
2026-08-19,T02,SKU-1081,15,255.00,0.00,Piso
2026-08-19,T02,SKU-1082,15,480.00,0.00,Piso
2026-08-19,T02,SKU-1083,12,360.00,0.00,Piso
2026-08-19,T02,SKU-1086,19,2242.00,0.00,Piso
2026-08-19,T02,SKU-1087,6,792.00,0.00,Piso
2026-08-19,T02,SKU-1088,1,189.00,0.00,Piso
2026-08-19,T02,SKU-1089,2,770.00,0.00,Piso
2026-08-19,T02,SKU-1090,11,429.00,0.00,Piso
2026-08-19,T02,SKU-1091,17,238.00,0.00,Piso
2026-08-19,T02,SKU-1093,7,196.00,0.00,Piso
2026-08-19,T02,SKU-1094,5,210.00,0.00,Piso
2026-08-19,T02,SKU-1095,10,420.00,0.00,Piso
2026-08-19,T02,SKU-1096,11,1419.00,0.00,Piso
2026-08-19,T02,SKU-1097,3,144.00,0.00,Piso
2026-08-19,T02,SKU-1098,15,330.00,0.00,Piso
2026-08-19,T02,SKU-1099,4,144.00,0.00,Piso
2026-08-19,T02,SKU-1100,11,374.00,0.00,Piso
2026-08-19,T02,SKU-1101,5,95.00,0.00,Piso
2026-08-19,T02,SKU-1103,12,504.00,0.00,Piso
2026-08-19,T02,SKU-1104,8,368.00,0.00,Piso
2026-08-19,T02,SKU-1106,1,68.00,0.00,Piso
2026-08-19,T02,SKU-1108,5,225.00,0.00,Piso
2026-08-19,T02,SKU-1109,14,1092.00,0.00,Piso
2026-08-19,T02,SKU-1110,10,711.58,68.42,Piso
2026-08-19,T02,SKU-1111,11,429.00,0.00,Piso
2026-08-19,T02,SKU-1112,11,374.00,0.00,Piso
2026-08-19,T02,SKU-1114,10,560.00,0.00,Piso
2026-08-19,T02,SKU-1115,5,240.00,0.00,Piso
2026-08-19,T02,SKU-1117,7,252.00,0.00,Piso
2026-08-19,T02,SKU-1118,8,2072.00,0.00,Piso
2026-08-19,T02,SKU-1119,12,384.00,0.00,Piso
2026-08-19,T02,SKU-1120,1,145.00,0.00,Piso
2026-08-19,T02,SKU-1121,4,114.00,0.00,Ecommerce
2026-08-19,T02,SKU-1121,35,841.09,156.41,Piso
2026-08-19,T03,SKU-1002,4,116.00,0.00,Piso
2026-08-19,T03,SKU-1003,4,114.00,0.00,Piso
2026-08-19,T03,SKU-1004,3,138.00,0.00,Piso
2026-08-19,T03,SKU-1005,17,212.50,0.00,Piso
2026-08-19,T03,SKU-1006,6,468.00,0.00,Piso
2026-08-19,T03,SKU-1007,3,276.00,0.00,Piso
2026-08-19,T03,SKU-1008,3,192.00,0.00,Piso
2026-08-19,T03,SKU-1009,5,149.09,40.91,Piso
2026-08-19,T03,SKU-1010,4,96.00,0.00,Piso
2026-08-19,T03,SKU-1011,13,637.00,0.00,Piso
2026-08-19,T03,SKU-1012,1,42.27,9.73,Piso
2026-08-19,T03,SKU-1013,29,101.50,0.00,Piso
2026-08-19,T03,SKU-1014,16,224.00,0.00,Piso
2026-08-19,T03,SKU-1015,4,52.56,11.44,Piso
2026-08-19,T03,SKU-1016,3,126.00,0.00,Piso
2026-08-19,T03,SKU-1017,13,312.00,0.00,Piso
2026-08-19,T03,SKU-1018,8,328.11,23.89,Piso
2026-08-19,T03,SKU-1019,6,216.00,0.00,Piso
2026-08-19,T03,SKU-1020,7,126.00,0.00,Piso
2026-08-19,T03,SKU-1021,1,22.00,0.00,Piso
2026-08-19,T03,SKU-1022,4,115.90,12.10,Piso
2026-08-19,T03,SKU-1023,14,1946.00,0.00,Piso
2026-08-19,T03,SKU-1024,5,345.00,0.00,Piso
2026-08-19,T03,SKU-1025,3,547.11,109.89,Piso
2026-08-19,T03,SKU-1026,9,1575.00,0.00,Piso
2026-08-19,T03,SKU-1027,2,258.00,0.00,Piso
2026-08-19,T03,SKU-1028,1,149.00,0.00,Piso
2026-08-19,T03,SKU-1029,7,336.00,0.00,Piso
2026-08-19,T03,SKU-1031,1,90.23,7.77,Piso
2026-08-19,T03,SKU-1032,1,115.00,0.00,Piso
2026-08-19,T03,SKU-1033,21,462.00,0.00,Piso
2026-08-19,T03,SKU-1034,7,343.00,0.00,Piso
2026-08-19,T03,SKU-1035,7,476.00,0.00,Piso
2026-08-19,T03,SKU-1036,13,416.00,0.00,Piso
2026-08-19,T03,SKU-1037,8,152.00,0.00,Piso
2026-08-19,T03,SKU-1038,6,330.00,0.00,Piso
2026-08-19,T03,SKU-1039,8,232.00,0.00,Piso
2026-08-19,T03,SKU-1040,8,208.00,0.00,Piso
2026-08-19,T03,SKU-1043,3,52.29,19.71,Piso
2026-08-19,T03,SKU-1045,9,288.00,0.00,Piso
2026-08-19,T03,SKU-1046,4,176.00,0.00,Piso
2026-08-19,T03,SKU-1047,5,195.58,14.42,Piso
2026-08-19,T03,SKU-1048,8,272.00,0.00,Piso
2026-08-19,T03,SKU-1049,3,42.00,0.00,Piso
2026-08-19,T03,SKU-1050,3,138.00,0.00,Piso
2026-08-19,T03,SKU-1051,6,168.00,0.00,Piso
2026-08-19,T03,SKU-1053,9,108.00,0.00,Piso
2026-08-19,T03,SKU-1054,13,143.00,0.00,Piso
2026-08-19,T03,SKU-1055,10,240.00,0.00,Piso
2026-08-19,T03,SKU-1056,2,72.00,0.00,Piso
2026-08-19,T03,SKU-1057,7,189.00,0.00,Piso
2026-08-19,T03,SKU-1058,7,91.00,0.00,Piso
2026-08-19,T03,SKU-1059,4,152.00,0.00,Piso
2026-08-19,T03,SKU-1060,6,294.00,0.00,Piso
2026-08-19,T03,SKU-1061,3,99.00,0.00,Piso
2026-08-19,T03,SKU-1062,4,476.00,0.00,Piso
2026-08-19,T03,SKU-1063,4,580.00,0.00,Piso
2026-08-19,T03,SKU-1064,4,288.00,0.00,Piso
2026-08-19,T03,SKU-1065,2,58.00,0.00,Piso
2026-08-19,T03,SKU-1066,4,156.00,0.00,Piso
2026-08-19,T03,SKU-1067,1,88.00,0.00,Piso
2026-08-19,T03,SKU-1068,4,144.00,0.00,Piso
2026-08-19,T03,SKU-1069,4,168.00,0.00,Piso
2026-08-19,T03,SKU-1070,3,174.00,0.00,Piso
2026-08-19,T03,SKU-1071,4,184.00,0.00,Piso
2026-08-19,T03,SKU-1072,5,145.00,0.00,Piso
